DEPTH,BVW,CARB_FLAG,COAL_FLAG,KLOGH,KLOGV,PHIF,RHOFL,RHOMA,RW,SAND_FLAG,SW,TEMP,VSH
3946.398,0,0,0,0,0,0,0.9,2.66,0.0208336,0,1,117.938,0.812
3946.5504,0,0,0,0,0,0,0.9,2.66,0.0208331,0,1,117.9415,0.8336
3946.7028,0.074891,0,0,0,0,0.074891,0.9,2.66,0.0208326,0,1,117.9451,0.854
3946.8552,0.081809,0,0,0,0,0.081809,0.9,2.66,0.020832,0,1,117.9487,0.8833
3947.0076,0.080683,0,0,0,0,0.080683,0.9,2.66,0.0208315,0,1,117.9522,0.9314
3947.16,0.086924,0,0,0,0,0.086924,0.9,2.66,0.020831,0,1,117.9558,0.9608
3947.3124,0.093741,0,0,0,0,0.093741,0.9,2.66,0.0208304,0,1,117.9594,0.9336
3947.4648,0.095452,0,0,0,0,0.095452,0.9,2.66,0.0208299,0,1,117.963,0.9478
3947.6172,0.08978,0,0,0,0,0.08978,0.9,2.66,0.0208294,0,1,117.9665,0.9691
3947.7696,0.08807,0,0,0,0,0.08807,0.9,2.66,0.0208288,0,1,117.9701,0.9521
3947.922,0.089771,0,0,0,0,0.089771,0.9,2.66,0.0208283,0,1,117.9737,0.9787
3948.0744,0.099987,0,0,0,0,0.099987,0.9,2.66,0.0208278,0,1,117.9772,1.0289
3948.2268,0.106809,0,0,0,0,0.106809,0.9,2.66,0.0208272,0,1,117.9808,0.993
3948.3792,0.056884,0,0,0,0,0.056884,0.9,2.66,0.0208267,0,1,117.9844,0.9148
3948.5316,0.058521,0,0,0,0,0.058521,0.9,2.66,0.0208262,0,1,117.9879,0.7968
3948.684,0.088302,0,0,0.0001,0,0.093704,0.9,2.66,0.0208256,0,0.9424,117.9915,0.7486
3948.8364,0.090913,0,0,0.0001,0,0.090913,0.9,2.66,0.0208251,0,1,117.995,0.7546
3948.9888,0.077858,0,0,0,0,0.077858,0.9,2.66,0.0208246,0,1,117.9986,0.8846
3949.1412,0.094297,0,0,0,0,0.094297,0.9,2.66,0.020824,0,1,118.0022,0.9501
3949.2936,0.104532,0,0,0,0,0.104532,0.9,2.66,0.0208235,0,1,118.0058,0.945
3949.446,0.102276,0,0,0,0,0.102276,0.9,2.66,0.020823,0,1,118.0093,0.9524
3949.5984,0.098301,0,0,0,0,0.098301,0.9,2.66,0.0208224,0,1,118.0129,0.9616
3949.7508,0.092695,0,0,0,0,0.092695,0.9,2.66,0.0208219,0,1,118.0165,0.9995
3949.9032,0.1068,0,0,0,0,0.1068,0.9,2.66,0.0208214,0,1,118.02,0.9819
3950.0556,0.11306,0,0,0,0,0.11306,0.9,2.66,0.0208209,0,1,118.0236,0.9775
3950.208,0.106826,0,0,0,0,0.106826,0.9,2.66,0.0208203,0,1,118.0272,0.9408
3950.3604,0.100576,0,0,0,0,0.100576,0.9,2.66,0.0208198,0,1,118.0307,0.9393
3950.5128,0.102271,0,0,0,0,0.102271,0.9,2.66,0.0208193,0,1,118.0343,0.9204
3950.6652,0.111352,0,0,0,0,0.111352,0.9,2.66,0.0208187,0,1,118.0379,0.9262
3950.8176,0.107959,0,0,0,0,0.107959,0.9,2.66,0.0208182,0,1,118.0414,0.9644
3950.97,0.108522,0,0,0,0,0.108522,0.9,2.66,0.0208177,0,1,118.045,0.997
3951.1224,0.113062,0,0,0,0,0.113062,0.9,2.66,0.0208171,0,1,118.0486,0.9804
3951.2748,0.103989,0,0,0,0,0.103989,0.9,2.66,0.0208166,0,1,118.0521,0.9763
3951.4272,0.105112,0,0,0,0,0.105112,0.9,2.66,0.0208161,0,1,118.0557,0.9694
3951.5796,0.11249,0,0,0,0,0.11249,0.9,2.66,0.0208155,0,1,118.0593,0.9349
3951.732,0.111933,0,0,0,0,0.111933,0.9,2.66,0.020815,0,1,118.0629,0.9544
3951.8844,0.106257,0,0,0,0,0.106257,0.9,2.66,0.0208145,0,1,118.0664,0.976
3952.0368,0.096036,0,0,0,0,0.096036,0.9,2.66,0.0208139,0,1,118.07,0.9462
3952.1892,0.090916,0,0,0,0,0.090916,0.9,2.66,0.0208134,0,1,118.0736,0.9151
3952.3416,0.107932,0,0,0,0,0.107932,0.9,2.66,0.0208129,0,1,118.0771,0.9181
3952.494,0.117601,0,0,0,0,0.117601,0.9,2.66,0.0208123,0,1,118.0807,0.9011
3952.6464,0.111939,0,0,0,0,0.111939,0.9,2.66,0.0208118,0,1,118.0843,0.9102
3952.7988,0.108527,0,0,0,0,0.108527,0.9,2.66,0.0208113,0,1,118.0878,0.9606
3952.9512,0.106253,0,0,0,0,0.106253,0.9,2.66,0.0208107,0,1,118.0914,0.9923
3953.1036,0.093199,0,0,0,0,0.093199,0.9,2.66,0.0208102,0,1,118.095,0.9563
3953.256,0.077861,0,0,0,0,0.077861,0.9,2.66,0.0208097,0,1,118.0985,0.9417
3953.4084,0.080111,0,0,0,0,0.080111,0.9,2.66,0.0208091,0,1,118.1021,0.8744
3953.5608,0.080114,0,0,0,0,0.080114,0.9,2.66,0.0208086,0,1,118.1057,0.8399
3953.7132,0.085788,0,0,0,0,0.085788,0.9,2.66,0.0208081,0,1,118.1093,0.877
3953.8656,0.096577,0,0,0,0,0.096577,0.9,2.66,0.0208075,0,1,118.1128,0.9326
3954.018,0.099996,0,0,0,0,0.099996,0.9,2.66,0.020807,0,1,118.1164,0.9669
3954.1704,0.096595,0,0,0,0,0.096595,0.9,2.66,0.0208065,0,1,118.12,1.0134
3954.3228,0.102265,0,0,0,0,0.102265,0.9,2.66,0.0208059,0,1,118.1235,1.0118
3954.4752,0.087519,0,0,0,0,0.087519,0.9,2.66,0.0208054,0,1,118.1271,0.9315
3954.6276,0.065937,0,0,0,0,0.065937,0.9,2.66,0.0208049,0,1,118.1307,0.9028
3954.78,0.064207,0,0,0,0,0.064207,0.9,2.66,0.0208044,0,1,118.1342,0.894
3954.9324,0.079525,0,0,0,0,0.079525,0.9,2.66,0.0208038,0,1,118.1378,0.9169
3955.0848,0.076708,0,0,0,0,0.076708,0.9,2.66,0.0208033,0,1,118.1414,0.9214
3955.2372,0.064221,0,0,0,0,0.064221,0.9,2.66,0.0208028,0,1,118.145,0.9371
3955.3896,0.076121,0,0,0,0,0.076121,0.9,2.66,0.0208022,0,1,118.1485,0.9769
3955.542,0.096564,0,0,0,0,0.096564,0.9,2.66,0.0208017,0,1,118.1521,0.9904
3955.6944,0.092619,0,0,0,0,0.092619,0.9,2.66,0.0208012,0,1,118.1557,1.0813
3955.8468,0.106232,0,0,0,0,0.106232,0.9,2.66,0.0208006,0,1,118.1592,1.1988
3955.9992,0.109655,0,0,0,0,0.109655,0.9,2.66,0.0208001,0,1,118.1628,1.2412
3956.1516,0.103985,0,0,0,0,0.103985,0.9,2.66,0.0207996,0,1,118.1664,1.1474
3956.304,0.111921,0,0,0,0,0.111921,0.9,2.66,0.020799,0,1,118.1699,1.0116
3956.4564,0.10796,0,0,0,0,0.10796,0.9,2.66,0.0207985,0,1,118.1735,0.9467
3956.6088,0.10682,0,0,0,0,0.10682,0.9,2.66,0.020798,0,1,118.1771,0.8836
3956.7612,0.1176,0,0,0,0,0.1176,0.9,2.66,0.0207974,0,1,118.1806,0.9276
3956.9136,0.118749,0,0,0,0,0.118749,0.9,2.66,0.0207969,0,1,118.1842,0.9722
3957.066,0.126127,0,0,0,0,0.126127,0.9,2.66,0.0207964,0,1,118.1878,0.9779
3957.2184,0.121597,0,0,0,0,0.121597,0.9,2.66,0.0207958,0,1,118.1914,0.9916
3957.3708,0.10627,0,0,0,0,0.10627,0.9,2.66,0.0207953,0,1,118.1949,0.9616
3957.5232,0.10625,0,0,0,0,0.10625,0.9,2.66,0.0207948,0,1,118.1985,0.9689
3957.6756,0.118166,0,0,0,0,0.118166,0.9,2.66,0.0207943,0,1,118.2021,0.9697
3957.828,0.121019,0,0,0,0,0.121019,0.9,2.66,0.0207937,0,1,118.2056,0.9499
3957.9804,0.12159,0,0,0,0,0.12159,0.9,2.66,0.0207932,0,1,118.2092,0.9628
3958.1328,0.121024,0,0,0,0,0.121024,0.9,2.66,0.0207927,0,1,118.2128,0.9655
3958.2852,0.115916,0,0,0,0,0.115916,0.9,2.66,0.0207921,0,1,118.2164,0.9546
3958.4376,0.10683,0,0,0,0,0.10683,0.9,2.66,0.0207916,0,1,118.2199,0.9329
3958.59,0.110223,0,0,0,0,0.110223,0.9,2.66,0.0207911,0,1,118.2235,0.933
3958.7424,0.123278,0,0,0,0,0.123278,0.9,2.66,0.0207905,0,1,118.2271,0.9514
3958.8948,0.122728,0,0,0,0,0.122728,0.9,2.66,0.02079,0,1,118.2306,0.9521
3959.0472,0.114216,0,0,0,0,0.114216,0.9,2.66,0.0207895,0,1,118.2342,0.9991
3959.1996,0.109665,0,0,0,0,0.109665,0.9,2.66,0.0207889,0,1,118.2378,1.0067
3959.352,0.107389,0,0,0,0,0.107389,0.9,2.66,0.0207884,0,1,118.2413,0.9742
3959.5044,0.101145,0,0,0,0,0.101145,0.9,2.66,0.0207879,0,1,118.2449,0.943
3959.6568,0.089788,0,0,0,0,0.089788,0.9,2.66,0.0207873,0,1,118.2485,0.9599
3959.8092,0.014304,0,0,0,0,0.014304,0.9,2.66,0.0207868,0,1,118.2521,0.9659
3959.9616,0,0,0,0,0,0,0.9,2.66,0.0207863,0,1,118.2556,0.8516
3960.114,0.021523,0,0,0,0,0.021523,0.9,2.66,0.0207858,0,1,118.2592,0.7539
3960.2664,0.067553,0,0,0.0001,0,0.067553,0.9,2.66,0.0207852,0,1,118.2628,0.7431
3960.4188,0.068749,0,0,0,0,0.068749,0.9,2.66,0.0207847,0,1,118.2663,0.7857
3960.5712,0.081801,0,0,0,0,0.081801,0.9,2.66,0.0207842,0,1,118.2699,0.8478
3960.7236,0.094302,0,0,0,0,0.094302,0.9,2.66,0.0207836,0,1,118.2735,0.8994
3960.876,0.091548,0,0,0,0,0.091548,0.9,2.66,0.0207831,0,1,118.2771,0.9447
3961.0284,0.101691,0,0,0,0,0.101691,0.9,2.66,0.0207826,0,1,118.2806,0.9663
3961.1808,0.107946,0,0,0,0,0.107946,0.9,2.66,0.020782,0,1,118.2842,0.9332
3961.3332,0.111927,0,0,0,0,0.111927,0.9,2.66,0.0207815,0,1,118.2878,0.9056
3961.4856,0.102285,0,0,0,0,0.102285,0.9,2.66,0.020781,0,1,118.2913,0.9071
3961.638,0.094329,0,0,0,0,0.094329,0.9,2.66,0.0207804,0,1,118.2949,0.9237
3961.7904,0.101695,0,0,0,0,0.101695,0.9,2.66,0.0207799,0,1,118.2985,0.9222
3961.9428,0.101705,0,0,0,0,0.101705,0.9,2.66,0.0207794,0,1,118.3021,0.9215
3962.0952,0.088654,0,0,0,0,0.088654,0.9,2.66,0.0207788,0,1,118.3056,0.9393
3962.2476,0.090906,0,0,0,0,0.090906,0.9,2.66,0.0207783,0,1,118.3092,0.8732
3962.4,0.081263,0,0,0,0,0.081263,0.9,2.66,0.0207778,0,1,118.3128,0.8042
3962.5524,0.071604,0,0,0,0,0.071604,0.9,2.66,0.0207773,0,1,118.3163,0.7964
3962.7048,0.059107,0,0,0,0,0.059107,0.9,2.66,0.0207767,0,1,118.3199,0.7596
3962.8572,0,0,0,0,0,0,0.9,2.66,0.0207762,0,1,118.3235,0.7077
3963.0096,0,0,0,0,0,0,0.9,2.66,0.0207757,0,1,118.3271,0.7783
3963.162,0,0,0,0,0,0,0.9,2.66,0.0207751,0,1,118.3306,0.8951
3963.3144,0.070904,0,0,0,0,0.070904,0.9,2.66,0.0207746,0,1,118.3342,0.9034
3963.4668,0.099395,0,0,0,0,0.099395,0.9,2.66,0.0207741,0,1,118.3378,0.9105
3963.6192,0.102836,0,0,0,0,0.102836,0.9,2.66,0.0207735,0,1,118.3413,0.9197
3963.7716,0.103408,0,0,0,0,0.103408,0.9,2.66,0.020773,0,1,118.3449,0.9058
3963.924,0.107949,0,0,0,0,0.107949,0.9,2.66,0.0207725,0,1,118.3485,0.8794
3964.0764,0.105117,0,0,0,0,0.105117,0.9,2.66,0.020772,0,1,118.3521,0.8523
3964.2288,0.104546,0,0,0,0,0.104546,0.9,2.66,0.0207714,0,1,118.3556,0.8744
3964.3812,0.08809,0,0,0,0,0.08809,0.9,2.66,0.0207709,0,1,118.3592,0.8893
3964.5336,0.071045,0,0,0,0,0.071045,0.9,2.66,0.0207704,0,1,118.3628,0.9163
3964.686,0.076697,0,0,0,0,0.076697,0.9,2.66,0.0207698,0,1,118.3663,0.9383
3964.8384,0.080677,0,0,0,0,0.080677,0.9,2.66,0.0207693,0,1,118.3699,0.9658
3964.9908,0.088626,0,0,0,0,0.088626,0.9,2.66,0.0207688,0,1,118.3735,0.9708
3965.1432,0.08353,0,0,0,0,0.08353,0.9,2.66,0.0207682,0,1,118.3771,0.9546
3965.2956,0.077848,0,0,0,0,0.077848,0.9,2.66,0.0207677,0,1,118.3806,0.9993
3965.448,0.081813,0,0,0,0,0.081813,0.9,2.66,0.0207672,0,1,118.3842,0.9947
3965.6004,0.094302,0,0,0,0,0.094302,0.9,2.66,0.0207666,0,1,118.3878,1.0025
3965.7528,0.099993,0,0,0,0,0.099993,0.9,2.66,0.0207661,0,1,118.3914,1.0356
3965.9052,0.104539,0,0,0,0,0.104539,0.9,2.66,0.0207656,0,1,118.3949,1.0235
3966.0576,0.119299,0,0,0,0,0.119299,0.9,2.66,0.0207651,0,1,118.3985,1.017
3966.21,0.114211,0,0,0,0,0.114211,0.9,2.66,0.0207645,0,1,118.4021,1.0024
3966.3624,0.113637,0,0,0,0,0.113637,0.9,2.66,0.020764,0,1,118.4056,0.9208
3966.5148,0.118176,0,0,0,0,0.118176,0.9,2.66,0.0207635,0,1,118.4092,0.8732
3966.6672,0.122582,0,0,0,0,0.125559,0.9,2.66,0.0207629,0,0.9763,118.4128,0.893
3966.8196,0.115922,0,0,0,0,0.115922,0.9,2.66,0.0207624,0,1,118.4164,0.9058
3966.972,0.093779,0,0,0,0,0.093779,0.9,2.66,0.0207619,0,1,118.4199,0.8772
3967.1244,0.089211,0,0,0,0,0.089211,0.9,2.66,0.0207613,0,1,118.4235,0.9019
3967.2768,0.089772,0,0,0,0,0.089772,0.9,2.66,0.0207608,0,1,118.4271,0.8982
3967.4292,0.094312,0,0,0,0,0.094312,0.9,2.66,0.0207603,0,1,118.4306,0.871
3967.5816,0.093183,0,0,0,0,0.093183,0.9,2.66,0.0207598,0,1,118.4342,0.9001
3967.734,0.099991,0,0,0,0,0.099991,0.9,2.66,0.0207592,0,1,118.4378,0.944
3967.8864,0.12672,0,0,0,0,0.128372,0.9,2.66,0.0207587,0,0.9871,118.4414,0.9194
3968.0388,0.126585,0,0,0,0,0.130679,0.9,2.66,0.0207582,0,0.9687,118.4449,0.9306
3968.1912,0.117063,0,0,0,0,0.117063,0.9,2.66,0.0207576,0,1,118.4485,0.916
3968.3436,0.105697,0,0,0,0,0.105697,0.9,2.66,0.0207571,0,1,118.4521,0.8502
3968.496,0.091496,0,0,0.0003,0.0001,0.091496,0.9,2.66,0.0207566,0,1,118.4557,0.688
3968.6484,0.080055,0,0,0.0105,0.0045,0.089775,0.9,2.66,0.020756,0,0.8917,118.4592,0.522
3968.8008,0.070654,0,0,0.0243,0.011,0.081829,0.9,2.66,0.0207555,0,0.8634,118.4628,0.4743
3968.9532,0.075512,0,0,0.0229,0.0103,0.101678,0.9,2.66,0.020755,1,0.7427,118.4664,0.4949
3969.1056,0.068226,0,0,0.0018,0.0007,0.068226,0.9,2.66,0.0207545,0,1,118.4699,0.5868
3969.258,0,0,0,0,0,0,0.9,2.66,0.0207539,0,1,118.4735,0.8076
3969.4104,0,0,0,0,0,0,0.9,2.66,0.0207534,0,1,118.4771,0.9422
3969.5628,0,0,0,0,0,0,0.9,2.66,0.0207529,0,1,118.4807,0.923
3969.7152,0.053836,0,0,0,0,0.053836,0.9,2.66,0.0207523,0,1,118.4842,0.9394
3969.8676,0.112991,0,0,0,0,0.112991,0.9,2.66,0.0207518,0,1,118.4878,0.9873
3970.02,0.119877,0,0,0,0,0.119877,0.9,2.66,0.0207513,0,1,118.4914,0.956
3970.1724,0.123858,0,0,0,0,0.123858,0.9,2.66,0.0207507,0,1,118.495,0.9577
3970.3248,0.103436,0,0,0,0,0.103436,0.9,2.66,0.0207502,0,1,118.4985,0.9569
3970.4772,0.108516,0,0,0,0,0.108516,0.9,2.66,0.0207497,0,1,118.5021,0.9579
3970.6296,0.110793,0,0,0,0,0.110793,0.9,2.66,0.0207492,0,1,118.5057,0.9511
3970.782,0.044405,0,0,0,0,0.044405,0.9,2.66,0.0207486,0,1,118.5092,0.9514
3970.9344,0,0,0,0,0,0,0.9,2.66,0.0207481,0,1,118.5128,0.9588
3971.0868,0,0,0,0,0,0,0.9,2.66,0.0207476,0,1,118.5164,0.9674
3971.2392,0.077679,0,0,0,0,0.077679,0.9,2.66,0.020747,0,1,118.52,1.0079
3971.3916,0.118129,0,0,0,0,0.118129,0.9,2.66,0.0207465,0,1,118.5235,1.0014
3971.544,0.123856,0,0,0,0,0.123856,0.9,2.66,0.020746,0,1,118.5271,0.9902
3971.6964,0.114217,0,0,0,0,0.114217,0.9,2.66,0.0207455,0,1,118.5307,0.9667
3971.8488,0.117609,0,0,0,0,0.117609,0.9,2.66,0.0207449,0,1,118.5343,0.9874
3972.0012,0.134548,0,0,0,0,0.134548,0.9,2.66,0.0207444,0,1,118.5378,1.0048
3972.1536,0.12331,0,0,0,0,0.12331,0.9,2.66,0.0207439,0,1,118.5414,0.9501
3972.306,0.104003,0,0,0,0,0.104003,0.9,2.66,0.0207433,0,1,118.545,0.9678
3972.4584,0.100573,0,0,0,0,0.100573,0.9,2.66,0.0207428,0,1,118.5486,0.9827
3972.6108,0.102271,0,0,0,0,0.102271,0.9,2.66,0.0207423,0,1,118.5521,1.0029
3972.7632,0.10511,0,0,0,0,0.10511,0.9,2.66,0.0207417,0,1,118.5557,0.9983
3972.9156,0.106249,0,0,0,0,0.106249,0.9,2.66,0.0207412,0,1,118.5593,0.9649
3973.068,0.102845,0,0,0,0,0.102845,0.9,2.66,0.0207407,0,1,118.5629,0.988
3973.2204,0.11419,0,0,0,0,0.11419,0.9,2.66,0.0207402,0,1,118.5664,0.9454
3973.3728,0.075619,0,0,0,0,0.075619,0.9,2.66,0.0207396,0,1,118.57,0.9274
3973.5252,0,0,0,0,0,0,0.9,2.66,0.0207391,0,1,118.5736,0.8851
3973.6776,0.003391,0,0,0,0,0.003391,0.9,2.66,0.0207386,0,1,118.5771,0.7454
3973.83,0.034051,0,0,0.0002,0.0001,0.034051,0.9,2.66,0.020738,0,1,118.5807,0.6546
3973.9824,0.056221,0,0,0,0,0.056221,0.9,2.66,0.0207375,0,1,118.5843,0.7602
3974.1348,0.03412,0,0,0,0,0.03412,0.9,2.66,0.020737,0,1,118.5879,0.9543
3974.2872,0.076081,0,0,0,0,0.076081,0.9,2.66,0.0207365,0,1,118.5914,0.9381
3974.4396,0.098266,0,0,0,0,0.098266,0.9,2.66,0.0207359,0,1,118.595,0.9221
3974.592,0.097728,0,0,0,0,0.097728,0.9,2.66,0.0207354,0,1,118.5986,0.9901
3974.7444,0.101699,0,0,0,0,0.101699,0.9,2.66,0.0207349,0,1,118.6022,0.984
3974.8968,0.105109,0,0,0,0,0.105109,0.9,2.66,0.0207343,0,1,118.6057,0.9807
3975.0492,0.106816,0,0,0,0,0.106816,0.9,2.66,0.0207338,0,1,118.6093,0.964
3975.2016,0.117032,0,0,0,0,0.117032,0.9,2.66,0.0207333,0,1,118.6129,0.993
3975.354,0.116478,0,0,0,0,0.116478,0.9,2.66,0.0207328,0,1,118.6165,1.0067
3975.5064,0.109668,0,0,0,0,0.109668,0.9,2.66,0.0207322,0,1,118.62,1.0097
3975.6588,0.138598,0,0,0,0,0.138598,0.9,2.66,0.0207317,0,1,118.6236,0.9709
3975.8112,0.131501,0,0,0,0,0.160199,0.9,2.66,0.0207312,0,0.8209,118.6272,0.9508
3975.9636,0.110293,0,0,0,0,0.110293,0.9,2.66,0.0207306,0,1,118.6308,0.9238
3976.116,0.089232,0,0,0,0,0.089232,0.9,2.66,0.0207301,0,1,118.6343,0.9149
3976.2684,0.096014,0,0,0,0,0.096014,0.9,2.66,0.0207296,0,1,118.6379,0.9055
3976.4208,0.067651,0,0,0,0,0.067651,0.9,2.66,0.0207291,0,1,118.6415,0.9365
3976.5732,0.098255,0,0,0,0,0.098255,0.9,2.66,0.0207285,0,1,118.6451,0.9747
3976.7256,0.102835,0,0,0,0,0.102835,0.9,2.66,0.020728,0,1,118.6486,0.9923
3976.878,0.105111,0,0,0,0,0.105111,0.9,2.66,0.0207275,0,1,118.6522,0.9606
3977.0304,0.093765,0,0,0,0,0.093765,0.9,2.66,0.0207269,0,1,118.6558,0.9607
3977.1828,0.077862,0,0,0,0,0.077862,0.9,2.66,0.0207264,0,1,118.6594,0.9905
3977.3352,0.099403,0,0,0,0,0.099403,0.9,2.66,0.0207259,0,1,118.6629,0.9669
3977.4876,0.102269,0,0,0,0,0.102269,0.9,2.66,0.0207254,0,1,118.6665,0.9708
3977.64,0.119863,0,0,0,0,0.119863,0.9,2.66,0.0207248,0,1,118.6701,0.9911
3977.7924,0.121589,0,0,0,0,0.121589,0.9,2.66,0.0207243,0,1,118.6736,0.9745
3977.9448,0.117619,0,0,0,0,0.117619,0.9,2.66,0.0207238,0,1,118.6772,0.9564
3978.0972,0.110804,0,0,0,0,0.110804,0.9,2.66,0.0207232,0,1,118.6808,0.9927
3978.2496,0.095475,0,0,0,0,0.095475,0.9,2.66,0.0207227,0,1,118.6844,0.9724
3978.402,0.103399,0,0,0,0,0.103399,0.9,2.66,0.0207222,0,1,118.688,0.979
3978.5544,0.103409,0,0,0,0,0.103409,0.9,2.66,0.0207217,0,1,118.6915,0.9671
3978.7068,0.107381,0,0,0,0,0.107381,0.9,2.66,0.0207211,0,1,118.6951,0.9348
3978.8592,0.106819,0,0,0,0,0.106819,0.9,2.66,0.0207206,0,1,118.6987,0.9334
3979.0116,0.11079,0,0,0,0,0.11079,0.9,2.66,0.0207201,0,1,118.7022,0.9435
3979.164,0.109661,0,0,0,0,0.109661,0.9,2.66,0.0207195,0,1,118.7058,0.9499
3979.3164,0.10058,0,0,0,0,0.10058,0.9,2.66,0.020719,0,1,118.7094,0.9481
3979.4688,0.106243,0,0,0,0,0.106243,0.9,2.66,0.0207185,0,1,118.713,0.9687
3979.6212,0.105115,0,0,0,0,0.105115,0.9,2.66,0.020718,0,1,118.7166,0.9596
3979.7736,0.122704,0,0,0,0,0.122704,0.9,2.66,0.0207174,0,1,118.7201,0.9511
3979.926,0.133067,0,0,0,0,0.148829,0.9,2.66,0.0207169,0,0.8941,118.7237,0.9343
3980.0784,0.098929,0,0,0,0,0.098929,0.9,2.66,0.0207164,0,1,118.7273,0.9092
3980.2308,0.118156,0,0,0,0,0.118156,0.9,2.66,0.0207158,0,1,118.7308,0.9388
3980.3832,0.092647,0,0,0,0,0.092647,0.9,2.66,0.0207153,0,1,118.7344,0.9521
3980.5356,0.095451,0,0,0,0,0.095451,0.9,2.66,0.0207148,0,1,118.738,0.8938
3980.688,0.102831,0,0,0,0,0.102831,0.9,2.66,0.0207143,0,1,118.7416,0.9367
3980.8404,0.106813,0,0,0,0,0.106813,0.9,2.66,0.0207137,0,1,118.7451,0.9645
3980.9928,0.107953,0,0,0,0,0.107953,0.9,2.66,0.0207132,0,1,118.7487,0.9969
3981.1452,0.090931,0,0,0,0,0.090931,0.9,2.66,0.0207127,0,1,118.7523,0.9113
3981.2976,0.081119,0,0,0,0,0.111337,0.9,2.66,0.0207121,0,0.7286,118.7559,0.8907
3981.45,0.066381,0,0,0,0,0.075048,0.9,2.66,0.0207116,0,0.8845,118.7594,0.8161
3981.6024,0,0,0,0.0043,0.0017,0,0.9,2.66,0.0207111,0,1,118.763,0.4851
3981.7548,0,0,0,0.0301,0.0137,0,0.9,2.66,0.0207106,0,1,118.7666,0.3913
3981.9072,0,0,0,0.0042,0.0017,0,0.9,2.66,0.02071,0,1,118.7702,0.4862
3982.0596,0.034983,0,0,0.0001,0,0.034983,0.9,2.66,0.0207095,0,1,118.7737,0.6958
3982.212,0.073113,0,0,0,0,0.105022,0.9,2.66,0.020709,0,0.6962,118.7773,0.898
3982.3644,0.105681,0,0,0,0,0.105681,0.9,2.66,0.0207084,0,1,118.7809,1.013
3982.5168,0.106249,0,0,0,0,0.106249,0.9,2.66,0.0207079,0,1,118.7845,1.0095
3982.6692,0.102845,0,0,0,0,0.102845,0.9,2.66,0.0207074,0,1,118.788,0.9932
3982.8216,0.077874,0,0,0,0,0.077874,0.9,2.66,0.0207069,0,1,118.7916,0.9918
3982.974,0.080111,0,0,0,0,0.080111,0.9,2.66,0.0207063,0,1,118.7952,0.9883
3983.1264,0.089776,0,0,0,0,0.089776,0.9,2.66,0.0207058,0,1,118.7988,1.0134
3983.2788,0.091475,0,0,0,0,0.091475,0.9,2.66,0.0207053,0,1,118.8024,1.0188
3983.4312,0.099989,0,0,0,0,0.099989,0.9,2.66,0.0207048,0,1,118.8059,0.9596
3983.5836,0.112484,0,0,0,0,0.112484,0.9,2.66,0.0207042,0,1,118.8095,0.9115
3983.736,0.09491,0,0,0,0,0.09491,0.9,2.66,0.0207037,0,1,118.8131,0.888
3983.8884,0.093184,0,0,0,0,0.093184,0.9,2.66,0.0207032,0,1,118.8167,0.9444
3984.0408,0.107935,0,0,0,0,0.107935,0.9,2.66,0.0207026,0,1,118.8202,1.0063
3984.1932,0.094336,0,0,0,0,0.094336,0.9,2.66,0.0207021,0,1,118.8238,1.0251
3984.3456,0.094318,0,0,0,0,0.094318,0.9,2.66,0.0207016,0,1,118.8274,1.005
3984.498,0.1051,0,0,0,0,0.1051,0.9,2.66,0.0207011,0,1,118.831,0.9938
3984.6504,0.103979,0,0,0,0,0.103979,0.9,2.66,0.0207005,0,1,118.8345,0.9685
3984.8028,0.066527,0,0,0,0,0.066527,0.9,2.66,0.0207,0,1,118.8381,0.8771
3984.9552,0,0,0,0,0,0,0.9,2.66,0.0206995,0,1,118.8417,0.8191
3985.1076,0,0,0,0,0,0,0.9,2.66,0.020699,0,1,118.8453,0.8501
3985.26,0.073749,0,0,0,0,0.073749,0.9,2.66,0.0206984,0,1,118.8488,0.8593
3985.4124,0.073864,0,0,0,0,0.073864,0.9,2.66,0.0206979,0,1,118.8524,0.8753
3985.5648,0.111544,0,0,0,0,0.113584,0.9,2.66,0.0206974,0,0.982,118.856,0.878
3985.7172,0.081293,0,0,0,0,0.081293,0.9,2.66,0.0206968,0,1,118.8596,0.8664
3985.8696,0,0,0,0,0,0,0.9,2.66,0.0206963,0,1,118.8631,0.8146
3986.022,0,0,0,0,0,0,0.9,2.66,0.0206958,0,1,118.8667,0.7961
3986.1744,0,0,0,0.0001,0,0,0.9,2.66,0.0206953,0,1,118.8703,0.6955
3986.3268,0,0,0,0.0009,0.0003,0,0.9,2.66,0.0206947,0,1,118.8739,0.562
3986.4792,0.083337,0,0,0.0024,0.0009,0.083337,0.9,2.66,0.0206942,0,1,118.8774,0.5883
3986.6316,0.096006,0,0,0.0002,0.0001,0.096006,0.9,2.66,0.0206937,0,1,118.881,0.7199
3986.784,0.113046,0,0,0,0,0.113046,0.9,2.66,0.0206932,0,1,118.8846,0.853
3986.9364,0.112501,0,0,0,0,0.112501,0.9,2.66,0.0206926,0,1,118.8882,0.8832
3987.0888,0.120444,0,0,0,0,0.120444,0.9,2.66,0.0206921,0,1,118.8917,0.9858
3987.2412,0.144261,0,0,0,0,0.157338,0.9,2.66,0.0206916,0,0.9169,118.8953,0.9662
3987.3936,0.14233,0,0,0,0,0.160791,0.9,2.66,0.020691,0,0.8852,118.8989,0.9724
